StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,Consent,HMV_Value,HMV_Exclude,HMV_Own,HMV_Sell,LMV_Value,LMV_Exclude,LMV_Own,LMV_Sell,HSV_Value,HSV_Exclude,HSV_Own,HSV_Sell,LSV_Value,LSV_Exclude,LSV_Own,LSV_Sell,Gender,Gender_3_TEXT,Age,Educ,Comm,mTurkCode
4/20/17 11:02,4/20/17 11:03,IP Address,63.243.37.162,100,57,TRUE,4/20/17 11:03,R_3pciZgX4EEFGiST,,,,,28.61849976,-81.43360138,anonymous,Yes,,,,,,,,,,,,,3,Definitely Yes,Definitely Yes,Definitely Yes,Male,,59,"College graduate (ex: B.S., B.A.)",No.,223168
4/20/17 11:03,4/20/17 11:04,IP Address,24.160.84.195,100,40,TRUE,4/20/17 11:04,R_oZhRtgTOfpOR1Sx,,,,,28.24440002,-82.69329834,anonymous,Yes,Definitely Yes,Definitely No,Definitely Yes,Definitely Yes,,,,,,,,,,,,,Male,,43,Some college,NONE,29730
4/20/17 11:03,4/20/17 11:04,IP Address,73.28.173.226,100,61,TRUE,4/20/17 11:04,R_ZsMIG7CCngpExIl,,,,,26.9855957,-82.09100342,anonymous,Yes,,,,,,,,,3,3,3,3,,,,,Male,,31,"College graduate (ex: B.S., B.A.)",No.,742954
4/20/17 11:03,4/20/17 11:05,IP Address,45.36.198.214,100,92,TRUE,4/20/17 11:05,R_1gzHJFVcLTxIavS,,,,,36.12420654,-80.63510132,anonymous,Yes,,,,,,,,,Definitely Yes,3,Definitely Yes,Definitely Yes,,,,,Male,,27,High school graduate / G.E.D.,none,242633
4/20/17 11:04,4/20/17 11:05,IP Address,173.28.76.172,100,99,TRUE,4/20/17 11:05,R_1EgPMaVpZMeVsyK,,,,,38.30810547,-75.24089813,anonymous,Yes,,,,,,,,,,,,,2,3,5,4,Female,,38,Some college,no,420666
4/20/17 11:03,4/20/17 11:07,IP Address,104.169.50.110,100,210,TRUE,4/20/17 11:07,R_3HTaH7OzFVHZmn6,,,,,47.82090759,-122.3151016,anonymous,Yes,Definitely Yes,Definitely Yes,Definitely Yes,Definitely Yes,,,,,,,,,,,,,Male,,35,"College graduate (ex: B.S., B.A.)",no,24590
4/20/17 11:07,4/20/17 11:08,IP Address,24.55.9.21,100,68,TRUE,4/20/17 11:08,R_3D86V0sf407PdEA,,,,,30.41540527,-97.79820251,anonymous,Yes,,,,,Definitely No,Definitely No,2,2,,,,,,,,,Male,,26,"College graduate (ex: B.S., B.A.)",,332001
4/20/17 11:10,4/20/17 11:12,IP Address,71.91.14.102,100,91,TRUE,4/20/17 11:12,R_10ph1bNeY7R12nb,,,,,33.70610046,-86.82379913,anonymous,Yes,,,,,,,,,,,,,2,4,Definitely Yes,Definitely Yes,Male,,26,Some college,,632374
4/20/17 11:12,4/20/17 11:13,IP Address,136.33.73.172,100,22,TRUE,4/20/17 11:13,R_SGBCeInqwz5lFe1,,,,,38.95629883,-94.58380127,anonymous,Yes,4,3,4,5,,,,,,,,,,,,,Male,,29,"College graduate (ex: B.S., B.A.)",,572985
4/20/17 11:36,4/20/17 11:37,IP Address,96.86.36.141,100,29,TRUE,4/20/17 11:37,R_0wI0kQWGdM6TTeF,,,,,38.93479919,-77.26719666,anonymous,Yes,,,,,,,,,5,2,5,Definitely Yes,,,,,Female,,23,"College graduate (ex: B.S., B.A.)",,528880
4/20/17 11:36,4/20/17 11:37,IP Address,166.181.82.162,100,59,TRUE,4/20/17 11:37,R_6r6R3G0u1is3AS5,,,,,42.93229675,-89.39199829,anonymous,Yes,,,,,2,5,4,Definitely Yes,,,,,,,,,Female,,37,Some college,,120371
4/20/17 11:36,4/20/17 11:39,IP Address,96.42.168.191,100,124,TRUE,4/20/17 11:39,R_QcUokhRu7jmLBeh,,,,,44.80960083,-85.5707016,anonymous,Yes,,,,,3,Definitely Yes,5,Definitely Yes,,,,,,,,,Female,,68,"Professional or doctoral degree (ex: J.D., M.D., Ph.D.)",Always wonder if I am missing something... unless some info not given (like it is illegal to pick up a feather) he should be able to do whatever he wants with the feather. Odd.,330504
4/20/17 11:38,4/20/17 11:39,IP Address,73.133.249.160,100,77,TRUE,4/20/17 11:39,R_1mxFYqmUs3kUVU6,,,,,39.08920288,-77.1835022,anonymous,Yes,5,5,Definitely Yes,Definitely Yes,,,,,,,,,,,,,Male,,41,"College graduate (ex: B.S., B.A.)",no,539327
4/20/17 11:38,4/20/17 11:39,IP Address,76.182.47.169,100,81,TRUE,4/20/17 11:39,R_3G0MBgmIi6g1F77,,,,,35.80589294,-78.79969788,anonymous,Yes,,,,,,,,,Definitely No,3,Definitely Yes,Definitely Yes,,,,,Male,,44,"College graduate (ex: B.S., B.A.)",,399098
4/20/17 11:44,4/20/17 11:45,IP Address,50.186.192.55,100,47,TRUE,4/20/17 11:45,R_XiUcSITF4S1o2C5,,,,,27.25500488,-80.24759674,anonymous,Yes,,,,,,,,,,,,,Definitely No,3,5,Definitely Yes,Male,,25,"College graduate (ex: B.S., B.A.)",,723131
4/20/17 11:48,4/20/17 11:49,IP Address,45.24.52.71,100,70,TRUE,4/20/17 11:49,R_zU8QOP9dk6iB66d,,,,,29.30659485,-94.77230072,anonymous,Yes,,,,,,,,,5,4,4,5,,,,,Female,,29,"College graduate (ex: B.S., B.A.)",no,302977
4/20/17 11:58,4/20/17 12:00,IP Address,136.61.83.179,100,154,TRUE,4/20/17 12:00,R_2TLQ3BvjVPjrlHb,,,,,39.08369446,-94.58380127,anonymous,Yes,,,,,Definitely No,Definitely Yes,Definitely Yes,Definitely Yes,,,,,,,,,Male,,29,Some college,No comments but clicking next prompts me to answer this question.,968906
4/20/17 12:27,4/20/17 12:28,IP Address,68.54.166.184,100,55,TRUE,4/20/17 12:28,R_AnECubVzyT5ChMJ,,,,,34.56219482,-86.51560211,anonymous,Yes,,,,,Definitely No,Definitely Yes,Definitely Yes,Definitely Yes,,,,,,,,,Female,,27,"College graduate (ex: B.S., B.A.)",no,827245
4/20/17 12:27,4/20/17 12:28,IP Address,107.135.60.32,100,70,TRUE,4/20/17 12:28,R_3p4tN1JfKlP9ilS,,,,,41.92059326,-87.7016983,anonymous,Yes,Definitely Yes,Definitely Yes,Definitely Yes,Definitely Yes,,,,,,,,,,,,,Male,,38,Some college,"Nope, thanks for posting :)",474212
4/20/17 12:28,4/20/17 12:29,IP Address,12.150.120.34,100,49,TRUE,4/20/17 12:29,R_8dYi2xB5eUc1IVr,,,,,33.96809387,-84.23040009,anonymous,Yes,,,,,,,,,,,,,2,Definitely Yes,Definitely Yes,Definitely Yes,Male,,26,"College graduate (ex: B.S., B.A.)",No.,238904
4/20/17 12:27,4/20/17 12:29,IP Address,70.124.219.174,100,80,TRUE,4/20/17 12:29,R_2ARuqpgKqeWHawB,,,,,30.10279846,-94.1740036,anonymous,Yes,,,,,,,,,2,2,Definitely Yes,Definitely Yes,,,,,Female,,25,Some college,n/a,942240
4/20/17 12:28,4/20/17 12:29,IP Address,65.129.221.184,100,81,TRUE,4/20/17 12:29,R_2Y36JMSksbXzOik,,,,,32.25410461,-110.8785019,anonymous,Yes,Definitely Yes,5,5,Definitely Yes,,,,,,,,,,,,,Male,,40,"College graduate (ex: B.S., B.A.)",no comments,270595
4/20/17 12:33,4/20/17 12:34,IP Address,216.47.60.51,100,64,TRUE,4/20/17 12:34,R_zUNIHkBkeeFn6DL,,,,,46.98460388,-114.1212997,anonymous,Yes,,,,,,,,,,,,,Definitely Yes,Definitely Yes,4,Definitely No,Female,,36,"College graduate (ex: B.S., B.A.)",,731035
4/20/17 12:43,4/20/17 12:44,IP Address,75.182.215.201,100,90,TRUE,4/20/17 12:44,R_9oZS6YDNVbAfEPL,,,,,35.48129272,-78.35140228,anonymous,Yes,Definitely Yes,Definitely Yes,Definitely Yes,Definitely Yes,,,,,,,,,,,,,Female,,53,High school graduate / G.E.D.,None,638215
4/20/17 12:50,4/20/17 12:50,IP Address,50.24.108.251,100,56,TRUE,4/20/17 12:50,R_1gcGBQ4wJxGzlbB,,,,,30.56700134,-96.28369904,anonymous,Yes,,,,,Definitely No,Definitely No,Definitely Yes,Definitely Yes,,,,,,,,,Male,,29,"College graduate (ex: B.S., B.A.)",NA,149461
4/20/17 13:29,4/20/17 13:30,IP Address,170.154.57.177,100,58,TRUE,4/20/17 13:30,R_1EWn6xg3YefT4ZC,,,,,42.08580017,-70.99990082,anonymous,Yes,,,,,,,,,Definitely No,5,5,Definitely Yes,,,,,Male,,31,"College graduate (ex: B.S., B.A.)",,595538
4/20/17 13:30,4/20/17 13:31,IP Address,67.86.69.145,100,99,TRUE,4/20/17 13:31,R_2dnLVE4uTGX43LZ,,,,,40.85969543,-74.40260315,anonymous,Yes,Definitely Yes,Definitely Yes,5,Definitely Yes,,,,,,,,,,,,,Male,,63,Some college,No.,66607
4/20/17 13:30,4/20/17 13:31,IP Address,137.118.230.57,100,107,TRUE,4/20/17 13:31,R_3J2YSrxJ1dOnpLH,,,,,32.74819946,-96.47190094,anonymous,Yes,,,,,4,Definitely Yes,Definitely Yes,4,,,,,,,,,Female,,36,"College graduate (ex: B.S., B.A.)",,69974
4/20/17 13:30,4/20/17 13:32,IP Address,199.168.151.35,100,104,TRUE,4/20/17 13:32,R_2dGAx7txEGV3r7L,,,,,40.85549927,-74.12680054,anonymous,Yes,,,,,,,,,,,,,3,4,3,4,Female,,32,"College graduate (ex: B.S., B.A.)",,461325
4/20/17 13:30,4/20/17 13:32,IP Address,71.59.132.171,100,172,TRUE,4/20/17 13:32,R_3MMBzbciLdrRn0C,,,,,45.44599915,-122.8820038,anonymous,Yes,,,,,,,,,2,5,5,5,,,,,Female,,49,High school graduate / G.E.D.,,174170
4/20/17 13:32,4/20/17 13:33,IP Address,50.137.55.16,100,100,TRUE,4/20/17 13:33,R_3oAgKeKUFAw9yfx,,,,,44.10270691,-123.1341019,anonymous,Yes,,,,,,,,,4,3,4,5,,,,,Male,,33,Some college,Interesting test.,710289
4/20/17 13:34,4/20/17 13:35,IP Address,24.225.119.55,100,97,TRUE,4/20/17 13:35,R_2rjOMlU8dLARFgC,,,,,48.14639282,-96.17649841,anonymous,Yes,,,,,Definitely No,5,Definitely Yes,Definitely Yes,,,,,,,,,Male,,39,"College graduate (ex: B.S., B.A.)",None.,716740
4/20/17 13:32,4/20/17 13:45,IP Address,97.73.166.199,100,739,TRUE,4/20/17 13:45,R_3sae4s55xvZQKw1,,,,,37.75100708,-97.8219986,anonymous,Yes,,,,,,,,,,,,,2,Definitely Yes,Definitely Yes,Definitely Yes,Female,,47,"College graduate (ex: B.S., B.A.)",none,255633
4/20/17 13:46,4/20/17 13:46,IP Address,73.85.140.18,100,28,TRUE,4/20/17 13:46,R_Z3OcPXW0wIpojId,,,,,26.94670105,-80.21700287,anonymous,Yes,3,5,2,3,,,,,,,,,,,,,Male,,23,Some college,,919873
4/20/17 14:14,4/20/17 14:15,IP Address,184.56.70.92,100,61,TRUE,4/20/17 14:15,R_2f23keTsAF2OHM7,,,,,42.05769348,-80.04340363,anonymous,Yes,,,,,,,,,,,,,3,3,2,2,Male,,27,Some college,I would like to know what type of feather it is.,524149
4/20/17 14:14,4/20/17 14:15,IP Address,128.163.8.204,100,87,TRUE,4/20/17 14:15,R_1dgIpEtUY0hM0gW,,,,,38.02870178,-84.50749969,anonymous,Yes,,,,,,,,,2,3,4,Definitely Yes,,,,,Male,,25,Some graduate school,,219563
4/20/17 14:14,4/20/17 14:15,IP Address,209.99.212.192,100,93,TRUE,4/20/17 14:15,R_3feNfLqmwMu7V7G,,,,,44.13240051,-73.03620148,anonymous,Yes,,,,,Definitely No,4,4,4,,,,,,,,,Female,,58,"Professional or doctoral degree (ex: J.D., M.D., Ph.D.)",I have no comments at this time. ,753188
4/20/17 14:14,4/20/17 14:17,IP Address,70.187.148.150,100,197,TRUE,4/20/17 14:17,R_qRBwBjaFqFIFSJX,,,,,33.64509583,-117.6786041,anonymous,Yes,Definitely Yes,Definitely Yes,Definitely Yes,Definitely Yes,,,,,,,,,,,,,Male,,61,Some graduate school,I would love to find a valuable feather . I am going Hiking tomorrow,480575
4/20/17 14:18,4/20/17 14:18,IP Address,73.41.134.40,100,52,TRUE,4/20/17 14:18,R_29hq3Gt5CoLpjJ6,,,,,38.00019836,-121.3249969,anonymous,Yes,,,,,Definitely No,Definitely No,Definitely Yes,4,,,,,,,,,Female,,24,High school graduate / G.E.D.,,451854
4/20/17 14:19,4/20/17 14:21,IP Address,45.19.246.79,100,130,TRUE,4/20/17 14:21,R_11jcF4vXQI3bcWq,,,,,33.71229553,-84.10520172,anonymous,Yes,,,,,,,,,,,,,5,4,4,4,Female,,57,"College graduate (ex: B.S., B.A.)",Thank you!,383629
4/20/17 14:26,4/20/17 14:27,IP Address,72.214.242.26,100,63,TRUE,4/20/17 14:27,R_3HC5XqHwoDsTHR0,,,,,34.50210571,-120.1287003,anonymous,Yes,,,,,,,,,3,Definitely Yes,Definitely Yes,Definitely Yes,,,,,Male,,37,Some college,No,584840
4/20/17 14:25,4/20/17 14:27,IP Address,67.188.19.98,100,150,TRUE,4/20/17 14:27,R_1oCsNapsdNtWyZY,,,,,38.3565979,-121.9877014,anonymous,Yes,,,,,,,,,4,Definitely Yes,Definitely Yes,Definitely Yes,,,,,Female,,34,"College graduate (ex: B.S., B.A.)",,76364
4/20/17 14:16,4/20/17 14:29,IP Address,92.241.50.198,100,795,TRUE,4/20/17 14:29,R_3PHrcDT98LKvzGh,,,,,31.94999695,35.93330383,anonymous,Yes,Definitely Yes,5,4,5,,,,,,,,,,,,,Female,,29,"College graduate (ex: B.S., B.A.)",n/a,629565
4/20/17 14:47,4/20/17 14:47,IP Address,73.194.75.90,100,35,TRUE,4/20/17 14:47,R_3Eaw3m5HLoC4c3v,,,,,39.77960205,-75.05049896,anonymous,Yes,,,,,,,,,,,,,2,4,3,5,Male,,39,"Professional or doctoral degree (ex: J.D., M.D., Ph.D.)",,769514
4/20/17 14:47,4/20/17 14:48,IP Address,69.92.237.2,100,79,TRUE,4/20/17 14:48,R_XYeOETbSlERcdsB,,,,,32.70379639,-109.6557999,anonymous,Yes,Definitely Yes,Definitely Yes,Definitely Yes,Definitely Yes,,,,,,,,,,,,,Male,,50,"College graduate (ex: B.S., B.A.)",Thanks,722583
4/20/17 14:47,4/20/17 14:48,IP Address,97.121.131.41,100,70,TRUE,4/20/17 14:48,R_2En7yLcPqtd1kio,,,,,38.90480042,-104.7016983,anonymous,Yes,,,,,Definitely No,Definitely Yes,Definitely Yes,Definitely Yes,,,,,,,,,Female,,49,"College graduate (ex: B.S., B.A.)",,194122
4/20/17 14:49,4/20/17 14:50,IP Address,96.41.158.113,100,57,TRUE,4/20/17 14:50,R_aVR13tIbNuIx0n7,,,,,43.21650696,-123.3417053,anonymous,Yes,,,,,,,,,4,5,Definitely Yes,4,,,,,Female,,43,High school graduate / G.E.D.,None.,118087
4/20/17 14:51,4/20/17 14:52,IP Address,68.47.202.206,100,54,TRUE,4/20/17 14:52,R_cTFQ3mXIjhR2LQt,,,,,35.95930481,-86.54199982,anonymous,Yes,,,,,Definitely No,Definitely Yes,Definitely Yes,Definitely Yes,,,,,,,,,Female,,27,High school graduate / G.E.D.,N/A,378994
4/20/17 14:49,4/20/17 14:52,IP Address,65.32.247.172,100,190,TRUE,4/20/17 14:52,R_4YFf3g3zwgEtCQ9,,,,,28.07949829,-81.80370331,anonymous,Yes,,,,,,,,,,,,,4,Definitely Yes,Definitely Yes,Definitely Yes,Female,,34,High school graduate / G.E.D.,,117909
4/20/17 14:52,4/20/17 14:53,IP Address,73.45.0.186,100,77,TRUE,4/20/17 14:53,R_37AVz4wxAKytfJT,,,,,40.75779724,-89.60980225,anonymous,Yes,Definitely Yes,4,3,2,,,,,,,,,,,,,Female,,25,Some college,,568337
4/20/17 14:57,4/20/17 15:08,IP Address,47.148.162.153,100,637,TRUE,4/20/17 15:08,R_39GcEX50vHjx4rL,,,,,34.02729797,-117.5877991,anonymous,Yes,,,,,,,,,,,,,2,4,2,4,Male,,26,Some college,No comments,827214
4/20/17 15:20,4/20/17 15:21,IP Address,173.173.36.148,100,40,TRUE,4/20/17 15:21,R_sZr4UQE22Y07Eop,,,,,31.62130737,-97.21009827,anonymous,Yes,,,,,Definitely No,Definitely Yes,Definitely Yes,Definitely Yes,,,,,,,,,Male,,30,"College graduate (ex: B.S., B.A.)",no,404210
4/20/17 15:20,4/20/17 15:21,IP Address,72.133.46.6,100,76,TRUE,4/20/17 15:21,R_2SpNari2hlFwpPM,,,,,44.50540161,-87.96659851,anonymous,Yes,Definitely Yes,4,3,4,,,,,,,,,,,,,Female,,40,"Professional or doctoral degree (ex: J.D., M.D., Ph.D.)",Thank you!,432022
4/20/17 15:20,4/20/17 15:21,IP Address,184.74.184.170,100,36,TRUE,4/20/17 15:21,R_2DUjVZVa3CwyqEK,,,,,40.64509583,-73.94499969,anonymous,Yes,,,,,,,,,,,,,2,3,4,3,Female,,24,"College graduate (ex: B.S., B.A.)",N/A,972204
